DateTime,Campaign_name ,Activity ,Source,HCP_ID
26/01/25 4:10,,Click ,Vendor 1,5329825447
14/02/25 10:27,,View ,Vendor 1,5331639558
14/02/25 10:29,,Click ,Vendor 1,5331639558
15/02/25 10:29,,Click ,Vendor 1,5331639558
04/01/25 14:57,,View ,Vendor 1,5370194732
04/01/25 14:57,,Click ,Vendor 1,5370194732
08/01/25 14:58,,Click ,Vendor 1,5370194732
03/02/25 12:21,,View ,Vendor 1,5379732100
03/02/25 12:22,,Click ,Vendor 1,5379732100
03/02/25 12:22,,Click ,Vendor 1,5379732100
09/02/25 10:45,,View ,Vendor 1,5476893948
09/02/25 10:46,,Click ,Vendor 1,5476893948
09/02/25 10:47,,Click ,Vendor 1,5476893948
27/01/25 2:07,,View ,Vendor 1,5512466649
27/01/25 2:09,,Click ,Vendor 1,5512466649
27/01/25 2:10,,Click ,Vendor 1,5512466649
01/02/25 11:44,,View ,Vendor 1,5535951467
01/02/25 11:45,,Click ,Vendor 1,5535951467
04/02/25 11:46,,Click ,Vendor 1,5535951467
11/02/25 17:30,,View ,Vendor 1,5548480983
11/02/25 17:31,,Click ,Vendor 1,5548480983
11/02/25 18:31,,Click ,Vendor 1,5548480983
02/02/25 18:21,,View ,Vendor 1,5568349765
02/02/25 18:22,,Click ,Vendor 1,5568349765
02/02/25 18:23,,Click ,Vendor 1,5568349765
29/01/25 8:08,,View ,Vendor 1,5577690919
29/01/25 8:09,,Click ,Vendor 1,5577690919
29/01/25 8:09,,Click ,Vendor 1,5577690919
10/02/25 23:49,,View ,Vendor 1,5633619942
10/02/25 23:50,,Click ,Vendor 1,5633619942
10/02/25 23:49,,Click ,Vendor 1,5633619942
05/02/25 7:00,,View ,Vendor 1,5660714765
05/02/25 7:00,,Click ,Vendor 2,5660714765
27/01/25 4:59,,View ,Vendor 2,5716702504
27/01/25 5:00,,Click ,Vendor 2,5716702504
31/01/25 7:52,,View ,Vendor 2,5749437808
31/01/25 7:53,,Click ,Vendor 2,5749437808
19/01/25 13:28,,View ,Vendor 2,5750721579
19/01/25 13:29,,Click ,Vendor 2,5750721579
19/01/25 11:09,,View ,Vendor 2,5837785079
19/01/25 11:11,,Click ,Vendor 2,5837785079
14/02/25 4:29,,View ,Vendor 2,5842507761
14/02/25 4:31,,Click ,Vendor 2,5842507761
31/01/25 3:07,,View ,Vendor 2,5887468356
31/01/25 3:08,,Click ,Vendor 2,5887468356
17/01/25 18:31,,View ,Vendor 2,5892628028
17/01/25 18:32,,Click ,Vendor 2,5892628028
11/01/25 10:27,,View ,Vendor 2,5932598907
11/01/25 10:28,,Click ,Vendor 2,5932598907
01/01/25 11:37,,View ,Vendor 2,6005417865
01/01/25 11:38,,Click ,Vendor 2,6005417865
29/01/25 5:51,,View ,Vendor 2,6040463768
29/01/25 5:53,,Click ,Vendor 2,6040463768
19/01/25 22:01,,View ,Vendor 2,6072886365
19/01/25 22:02,,Click ,Vendor 2,6072886365
12/02/25 17:10,,View ,Vendor 2,6085551807
12/02/25 17:11,,Click ,Vendor 2,6085551807
13/02/25 3:01,,View ,Vendor 2,6099008121
13/02/25 3:02,,Click ,Vendor 2,6099008121
07/01/25 1:39,,View ,Vendor 2,6196169932
07/01/25 1:40,,Click ,Vendor 2,6196169932
30/01/25 13:31,,View ,Vendor 2,6225760359
30/01/25 13:31,,Click ,Vendor 2,6225760359
11/02/25 22:54,,View ,Vendor 2,6323263308
11/02/25 22:55,,Click ,Vendor 2,6323263308
10/02/25 15:52,,View ,Vendor 2,6483825034
10/02/25 15:52,,Click ,Vendor 2,6483825034
11/01/25 16:47,,View ,Vendor 2,6483968585
11/01/25 16:48,,Click ,Vendor 2,6483968585
06/02/25 1:45,,View ,Vendor 2,6612217676
06/02/25 1:46,,Click ,Vendor 2,6612217676
21/01/25 12:19,,View ,Vendor 2,6614939981
21/01/25 12:20,,Click ,Vendor 2,6614939981
18/01/25 11:05,,View ,Vendor 2,6621138064
18/01/25 11:06,,Click ,Vendor 2,6621138064
21/01/25 9:24,,View ,Vendor 2,6625117561
21/01/25 9:24,,Click ,Vendor 2,6625117561
21/01/25 12:34,,View ,Vendor 2,6629719264
21/01/25 12:35,,Click ,Vendor 2,6629719264
26/01/25 9:44,,View ,Vendor 2,6646102477
26/01/25 9:44,,Click ,Vendor 2,6646102477
26/01/25 2:56,,View ,Vendor 2,6668259943
26/01/25 2:58,,Click ,Vendor 2,6668259943
01/01/25 4:24,,View ,Vendor 2,6690141450
01/01/25 4:24,,Click ,Vendor 2,6690141450
13/01/25 19:59,,View ,Vendor 2,6764765934
13/01/25 20:00,,Click ,Vendor 2,6764765934
03/01/25 4:43,,View ,Vendor 2,6796257084
03/01/25 4:44,,Click ,Vendor 2,6796257084
12/01/25 7:31,,View ,Vendor 2,6859458141
12/01/25 7:33,,Click ,Vendor 2,6859458141
15/02/25 16:02,,View ,Vendor 2,6887214567
15/02/25 16:03,,Click ,Vendor 2,6887214567
10/01/25 0:32,,View ,Vendor 2,6918198416
10/01/25 0:33,,Click ,Vendor 2,6918198416
04/02/25 21:18,,View ,Vendor 2,6945499588
04/02/25 21:19,,Click ,Vendor 2,6945499588
16/01/25 3:33,,View ,Vendor 2,7066119738
16/01/25 3:35,,Click ,Vendor 2,7066119738
15/02/25 19:50,,View ,Vendor 2,7127370788
15/02/25 19:51,,Click ,Vendor 2,7127370788
03/01/25 8:49,,View ,Vendor 2,7131662932
03/01/25 8:50,,Click ,Vendor 2,7131662932
17/01/25 5:26,,View ,Vendor 2,7194090223
17/01/25 5:27,,Click ,Vendor 2,7194090223
21/01/25 11:49,,View ,Vendor 2,7206366873
21/01/25 11:50,,Click ,Vendor 2,7206366873
19/01/25 8:11,,View ,Vendor 2,7345036486
19/01/25 8:13,,Click ,Vendor 2,7345036486
27/01/25 13:38,,View ,Vendor 2,7374009394
27/01/25 13:39,,Click ,Vendor 2,7374009394
09/02/25 11:12,,View ,Vendor 2,7530822577
09/02/25 11:12,,Click ,Vendor 2,7530822577
03/01/25 5:06,,View ,Vendor 2,7627691707
03/01/25 5:07,,Click ,Vendor 2,7627691707
10/01/25 5:55,,View ,Vendor 2,7667775287
10/01/25 5:56,,Click ,Vendor 2,7667775287
09/02/25 1:02,,View ,Vendor 2,7715652088
09/02/25 1:03,,Click ,Vendor 2,7715652088
04/02/25 0:52,,View ,Vendor 2,7748895286
04/02/25 0:53,,Click ,Vendor 2,7748895286
08/01/25 5:09,,View ,Vendor 2,7841119191
08/01/25 5:09,,Click ,Vendor 2,7841119191
18/01/25 4:46,,View ,Vendor 2,7871774467
18/01/25 4:47,,Click ,Vendor 2,7871774467
02/01/25 16:31,,View ,Vendor 2,7904043727
02/01/25 16:32,,Click ,Vendor 2,7904043727
03/02/25 6:07,,View ,Vendor 2,7941121198
03/02/25 6:07,,Click ,Vendor 2,7941121198
01/01/25 9:17,,View ,Vendor 2,7945825991
01/01/25 9:19,,Click ,Vendor 2,7945825991
07/02/25 22:13,,View ,Vendor 2,7946952579
07/02/25 22:13,,Click ,Vendor 2,7946952579
27/01/25 9:17,,View ,Vendor 2,7982813904
27/01/25 9:17,,Click ,Vendor 2,7982813904
03/01/25 20:30,,View ,Vendor 2,7984159875
03/01/25 20:30,,Click ,Vendor 2,7984159875
10/01/25 23:24,,View ,Vendor 2,8111766142
10/01/25 23:26,,Click ,Vendor 2,8111766142
08/02/25 4:50,,View ,Vendor 2,8176572748
08/02/25 4:50,,Click ,Vendor 2,8176572748
16/01/25 8:39,,View ,Vendor 2,8191810934
16/01/25 8:40,,Click ,Vendor 2,8191810934
13/02/25 15:57,,View ,Vendor 2,8209229820
13/02/25 15:59,,Click ,Vendor 2,8209229820
11/02/25 11:56,,View ,Vendor 2,8220821395
11/02/25 11:57,,Click ,Vendor 2,8220821395
08/01/25 3:24,,View ,Vendor 2,8259694406
08/01/25 3:26,,Click ,Vendor 2,8259694406
08/02/25 0:24,,View ,Vendor 2,8266575775
08/02/25 0:24,,Click ,Vendor 2,8266575775
25/01/25 18:44,,View ,Vendor 2,8300404519
25/01/25 18:45,,Click ,Vendor 2,8300404519
26/01/25 7:27,,View ,Vendor 2,8456199581
26/01/25 7:27,,Click ,Vendor 2,8456199581
21/01/25 22:24,,View ,Vendor 2,8467713523
21/01/25 22:25,,Click ,Vendor 2,8467713523
11/02/25 7:13,,View ,Vendor 2,8495814898
11/02/25 7:15,,Click ,Vendor 2,8495814898
21/01/25 15:36,,View ,Vendor 2,8505602171
21/01/25 15:38,,Click ,Vendor 2,8505602171
17/01/25 7:49,,View ,Vendor 2,8560500866
17/01/25 7:50,,Click ,Vendor 2,8560500866
26/01/25 3:44,,View ,Vendor 2,8571160942
26/01/25 3:45,,Click ,Vendor 2,8571160942
20/01/25 2:15,,View ,Vendor 2,8655415726
20/01/25 2:16,,Click ,Vendor 2,8655415726
28/01/25 11:17,,View ,Vendor 2,8763781056
28/01/25 11:18,,Click ,Vendor 2,8763781056
14/01/25 20:50,,View ,Vendor 2,8769197961
14/01/25 20:51,,Click ,Vendor 2,8769197961
13/01/25 2:25,,View ,Vendor 2,8798663353
13/01/25 2:27,,Click ,Vendor 2,8798663353
22/01/25 3:18,,View ,Vendor 2,8806527450
22/01/25 3:19,,Click ,Vendor 2,8806527450
09/02/25 1:54,,View ,Vendor 2,8808427429
09/02/25 1:56,,Click ,Vendor 2,8808427429
07/02/25 1:56,,Click ,Vendor 2,8808427429
17/01/25 16:37,,View ,Vendor 2,8837045247
17/01/25 16:38,,Click ,Vendor 2,8837045247
17/10/25 16:38,,Click ,Vendor 2,8837045247
06/01/25 15:33,,View ,Vendor 2,8874118303
06/01/25 15:34,,Click ,Vendor 2,8874118303
08/01/25 15:34,,Click ,Vendor 2,8874118303
03/01/25 9:33,,View ,Vendor 2,8896134437
03/01/25 9:33,,Click ,Vendor 2,8896134437
03/05/25 9:33,,Click ,Vendor 2,8896134437
31/01/25 5:55,,,Vendor 2,8965021136
31/01/25 5:56,,Click ,Vendor 2,8965021136
31/01/25 5:57,,Click ,Vendor 2,8965021136
05/02/25 1:13,,,Vendor 2,8969785328
05/02/25 1:14,,Click ,Vendor 2,8969785328
05/02/25 1:14,,Click ,Vendor 2,8969785328
10/02/25 20:48,,,Vendor 2,8981232091
10/02/25 20:49,,Click ,Vendor 2,8981232091
10/02/25 20:49,,Click ,Vendor 2,8981232091
24/01/25 14:28,,,Vendor 2,9109334763
24/01/25 14:29,,Click ,Vendor 2,9109334763
24/01/25 14:29,,Click ,Vendor 2,9109334763
10/01/25 15:39,,,Vendor 2,9119731964
10/01/25 15:39,,Click ,Vendor 2,9119731964
10/01/25 15:39,,Click ,Vendor 2,9119731964
07/02/25 1:45,,,Vendor 2,9134370086
07/02/25 1:47,,Click ,Vendor 2,9134370086
07/02/25 1:47,,Click ,Vendor 2,9134370086
17/01/25 16:44,,,Vendor 2,9203788123
17/01/25 16:45,,Click ,Vendor 2,9203788123
17/01/25 16:46,,Click ,Vendor 2,9203788123
17/01/25 22:56,,,Vendor 2,9226506905
17/01/25 22:57,,Click ,Vendor 2,9226506905
17/01/25 22:47,,Click ,Vendor 2,9226506905
02/01/25 14:25,,,Vendor 2,9254470009
02/01/25 14:27,,Click ,Vendor 2,9254470009
02/01/25 14:27,,Click ,Vendor 2,9254470009
03/01/25 0:59,,,Vendor 2,9280061068
03/01/25 1:01,,Click ,Vendor 2,9280061068
03/01/25 1:01,,Click ,Vendor 2,9280061068
09/01/25 4:49,,,Vendor 2,9376746332
09/01/25 4:51,,Click ,Vendor 2,9376746332
09/01/25 4:51,,Click ,Vendor 2,9376746332
24/01/25 14:30,,,Vendor 2,9388019201
24/01/25 14:30,,Click ,Vendor 2,9388019201
24/01/25 14:30,,Click ,Vendor 2,9388019201
21/01/25 13:35,,,Vendor 2,9415888085
21/01/25 13:37,,Click ,Vendor 2,9415888085
21/01/25 13:37,,Click ,Vendor 2,9415888085
11/01/25 8:26,,,Vendor 2,9551748644
11/01/25 8:27,,Click ,Vendor 2,9551748644
11/01/25 8:27,,Click ,Vendor 2,9551748644
11/01/25 18:15,,,Vendor 2,9592136957
11/01/25 18:16,,Click ,Vendor 2,9592136957
11/01/25 18:16,,Click ,Vendor 2,9592136957
05/02/25 11:22,,,Vendor 2,9626222431
05/02/25 11:24,,Click ,Vendor 2,9626222431
05/02/25 11:24,,Click ,Vendor 2,9626222431
05/02/25 8:37,,,Vendor 2,9665410474
05/02/25 8:37,,Click ,Vendor 2,9665410474
05/02/25 8:37,,Click ,Vendor 2,9665410474
11/01/25 18:45,,,Vendor 2,9666803655
11/01/25 18:45,,Click ,Vendor 2,9666803655
11/01/25 18:45,,Click ,Vendor 2,9666803655
14/01/25 23:31,,,Vendor 2,9773895212
14/01/25 23:31,,Click ,Vendor 2,9773895212
14/01/25 23:31,,Click ,Vendor 2,9773895212
05/01/25 8:05,,,Vendor 2,9872991225
05/01/25 8:06,,Click ,Vendor 2,9872991225
05/01/25 8:06,,Click ,Vendor 2,9872991225
30/01/25 23:16,,,Vendor 2,9887718448
30/01/25 23:16,,Click ,Vendor 2,9887718448
30/01/25 23:16,,Click ,Vendor 2,9887718448
08/01/25 10:01,,,Vendor 2,9995156226
08/01/25 10:02,,Click ,Vendor 2,9995156226
08/01/25 10:02,,Click ,Vendor 2,9995156226
11/01/25 7:30,,,Vendor 2,9996196318
11/01/25 7:31,,Click ,Vendor 2,9996196318
11/01/25 7:31,,Click ,Vendor 2,9996196318
26/01/25 10:31,,,Vendor 2,9996503610
26/01/25 10:31,,Click ,Vendor 2,9996503610
26/01/25 10:31,,Click ,Vendor 2,9996503610
